signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win
20260123,1,PLAN_BUY_T1_OPEN,920368.BJ,连城数控,bj,2.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0053934599592267,lt_5,8_15,lt_5,neutral,main_rise,ice_point,1000_1100,10_15,2_3,3_7,1261154.95,12.6496,2.23,1.0,1.0,105127,130003,该候选只用于模拟盘计划，不代表实盘可买入。,20260126,52.0,20260127,59.0,0.1309953846153845,True
20260128,1,PLAN_BUY_T1_OPEN,300164.SZ,通源石油,chi_next,5.3,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.005420853179375,lt_5,8_15,5_15,neutral,mixed,ice_point,1100_1330,gte_25,1_2_2,0_3,2760542.367,45.9284,1.4,5.0,1.0,111542,140318,该候选只用于模拟盘计划，不代表实盘可买入。,20260129,12.14,20260130,12.88,0.0573355189456343,True
20260128,2,WATCH_ONLY,301500.SZ,飞南资源,chi_next,5.3,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.009030065540577,lt_5,8_15,5_15,neutral,mixed,ice_point,1100_1330,gte_25,3_5,0_3,1019507.167,35.8389,3.21,0.0,1.0,110218,110218,该候选只用于模拟盘计划，不代表实盘可买入。,20260129,22.0,20260130,20.68,-0.06362,False
20260128,3,WATCH_ONLY,301177.SZ,迪阿股份,chi_next,4.5,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0092753837418167,lt_5,8_15,5_15,neutral,mixed,ice_point,1330_1430,lt_3,2_3,neg3_0,423924.959,2.938,3.53,0.0,1.0,140321,140321,该候选只用于模拟盘计划，不代表实盘可买入。,20260129,40.8,20260130,34.9,-0.1482278431372548,False
20260226,1,PLAN_BUY_T1_OPEN,300499.SZ,高澜股份,chi_next,1.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0083619439506108,lt_5,8_15,lt_5,retreat_2day,retreat,ice_point,1000_1100,gte_25,3_5,0_3,3439806.378,35.2741,2.74,2.0,1.0,103503,130303,该候选只用于模拟盘计划，不代表实盘可买入。,20260227,38.0,20260302,39.1,0.0253273684210526,True
20260226,2,WATCH_ONLY,301630.SZ,同宇新材,chi_next,0.30000000000000004,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.00727,lt_5,8_15,lt_5,retreat_2day,retreat,ice_point,1100_1330,gte_25,gte_5,0_3,839324.503,38.9456,6.77,3.0,1.0,131630,134206,该候选只用于模拟盘计划，不代表实盘可买入。,20260227,220.0,20260302,222.8,0.0091072727272726,True
20260226,3,WATCH_ONLY,300303.SZ,聚飞光电,chi_next,-0.5,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0051351717891404,lt_5,8_15,lt_5,retreat_2day,retreat,ice_point,before_1000,gte_25,gte_5,neg3_0,3218252.706,26.7858,4.33,3.0,1.0,95312,133639,该候选只用于模拟盘计划，不代表实盘可买入。,20260227,9.19,20260302,9.06,-0.0177658106637648,False
20260227,1,PLAN_BUY_T1_OPEN,301226.SZ,祥明智能,chi_next,3.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0074181985294117,lt_5,8_15,lt_5,neutral,mixed,ice_point,after_1430,15_25,3_5,3_7,700198.339,16.7122,5.75,0.0,1.0,143800,143800,该候选只用于模拟盘计划，不代表实盘可买入。,20260302,43.18,20260303,42.87,-0.0107992496526169,False
20260309,1,PLAN_BUY_T1_OPEN,301606.SZ,绿联科技,chi_next,-1.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0080751794335886,lt_5,8_15,5_15,retreat_weak,mixed,ice_point,before_1000,6_10,gte_5,0_3,1064302.634,6.3355,3.33,1.0,1.0,94439,132500,该候选只用于模拟盘计划，不代表实盘可买入。,20260310,90.02,20260311,84.8,-0.0616071139746722,False
20260327,1,PLAN_BUY_T1_OPEN,300204.SZ,舒泰神,chi_next,1.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0082548093770155,lt_5,8_15,lt_5,neutral,mixed,ice_point,1330_1430,10_15,gte_5,neg3_0,1441607.885,12.2796,4.8,0.0,1.0,133330,133330,该候选只用于模拟盘计划，不代表实盘可买入。,20260330,28.45,20260331,30.03,0.051916028119508,True
20260409,1,PLAN_BUY_T1_OPEN,300489.SZ,光智科技,chi_next,3.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0085076392800524,lt_5,8_15,lt_5,neutral,mixed,ice_point,before_1000,15_25,2_3,0_3,1265733.74,15.4457,2.67,1.0,1.0,94712,104957,该候选只用于模拟盘计划，不代表实盘可买入。,20260410,61.39,20260413,68.31,0.1091019416843134,True
20260414,1,PLAN_BUY_T1_OPEN,301189.SZ,奥尼电子,chi_next,3.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0077894377109749,lt_5,8_15,lt_5,neutral,mixed,ice_point,1000_1100,10_15,1_2_2,3_7,804627.375,10.5755,1.77,1.0,1.0,103509,104257,该候选只用于模拟盘计划，不代表实盘可买入。,20260415,84.59,20260416,81.84,-0.0361297529258777,False
20260415,1,PLAN_BUY_T1_OPEN,301189.SZ,奥尼电子,chi_next,4.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0070824539652629,lt_5,8_15,5_15,neutral,mixed,ice_point,before_1000,10_15,1_2_2,gte_10,1139401.13,11.9081,1.61,3.0,2.0,94030,141654,该候选只用于模拟盘计划，不代表实盘可买入。,20260416,86.3,20260417,82.0,-0.0534461877172653,False
20260417,1,PLAN_BUY_T1_OPEN,301319.SZ,唯特偶,chi_next,3.8,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0094540418506943,lt_5,8_15,lt_5,neutral,mixed,ice_point,1100_1330,15_25,2_3,3_7,907825.78,15.2641,2.3,5.0,1.0,131039,132918,该候选只用于模拟盘计划，不代表实盘可买入。,20260420,68.87,20260421,73.11,0.0579452678960358,True
20260417,2,WATCH_ONLY,300776.SZ,帝尔激光,chi_next,3.0,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0072484280976685,lt_5,8_15,lt_5,neutral,mixed,ice_point,before_1000,10_15,2_3,0_3,1887600.207,11.6483,1.98,7.0,1.0,94627,100618,该候选只用于模拟盘计划，不代表实盘可买入。,20260420,108.17,20260421,102.49,-0.0561299380604604,False
20260417,3,WATCH_ONLY,300905.SZ,宝丽迪,chi_next,3.0,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0094789381382103,lt_5,8_15,lt_5,neutral,mixed,ice_point,before_1000,10_15,2_3,gte_10,886466.236,11.571,1.39,0.0,2.0,93542,93542,该候选只用于模拟盘计划，不代表实盘可买入。,20260420,63.01,20260421,54.8,-0.1339167782891604,False
20260417,4,WATCH_ONLY,301237.SZ,和顺科技,chi_next,1.2999999999999998,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0069989011379993,lt_5,8_15,lt_5,neutral,mixed,ice_point,1100_1330,6_10,gte_5,0_3,301346.574,7.6928,4.26,1.0,1.0,110545,130027,该候选只用于模拟盘计划，不代表实盘可买入。,20260420,68.31,20260421,67.51,-0.0153313160591421,False
