signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win,trade_date,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_trade_date,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,net_return,daily_return,is_win,strict_account_return,strict_return_source,residual_filter_scenario,residual_filter_description
20260311,1,PLAN_BUY_T1_OPEN,603778.SH,国晟科技,sh_main,3.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,lt_0_1pct,0.0009082903844194,20_40,8_15,lt_5,neutral,mixed,warming,1100_1330,15_25,1_2_2,3_7,2885264.359,22.4102,1.36,16.0,1.0,110210,143140,该候选只用于模拟盘计划，不代表实盘可买入。,20260312,20.82,20260313,20.49,-0.019470144092219,False,20260311,20260312,20.82,22.15,20.6,22.0,20.82,5.6676,20260313,21.6,22.68,20.16,20.49,22.0,-6.8636,20260316,20.9,22.54,20.01,22.54,20.49,10.0049,20260317,23.2,24.79,23.0,24.79,22.54,9.9823,20260318,24.69,25.21,22.48,22.71,24.79,-8.3905,fixed_t2_close,True,,20260312,20.82,20.840819999999997,daily_open_plus_slippage_no_l2,True,,20260313,20.49,20.46951,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.019436477470656067,-0.015549181976524854,False,-0.015549181976524854,conservative_daily_replay,reject_b_turnover_rate_gte_20,B额外过滤换手率>=20%。
20260312,1,PLAN_BUY_T1_OPEN,603092.SH,德力佳,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.007843967230549,20_40,3_8,lt_5,retreat_2day,retreat,warming,1100_1330,15_25,3_5,neg3_0,502504.403,20.878,4.61,4.0,1.0,130955,144149,该候选只用于模拟盘计划，不代表实盘可买入。,20260313,73.81,20260316,74.68,0.0081670207288985,True,20260312,20260313,73.81,79.79,73.0,75.26,73.82,1.9507,20260316,75.88,76.85,73.49,74.68,75.26,-0.7707,20260317,73.7,79.01,73.59,77.24,74.68,3.428,20260318,75.92,77.02,72.4,74.88,77.24,-3.0554,20260319,73.98,75.2,71.68,72.35,74.88,-3.3787,fixed_t2_close,True,,20260313,73.81,73.88381,daily_open_plus_slippage_no_l2,True,,20260316,74.68,74.60532,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.008145468239929742,0.0065163745919437945,True,0.0065163745919437945,conservative_daily_replay,reject_b_turnover_rate_gte_20,B额外过滤换手率>=20%。
20260313,1,PLAN_BUY_T1_OPEN,603248.SH,锡华科技,sh_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0089406673264843,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,gte_25,1_2_2,3_7,884247.556,46.3969,3.27,2.0,1.0,130024,150000,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,28.88,20260317,34.12,0.1778204432132963,True,20260313,20260316,28.88,31.02,27.7,31.02,28.2,10.0,20260317,30.8,34.12,30.49,34.12,31.02,9.9936,20260318,35.14,36.5,31.55,32.39,34.12,-5.0703,20260319,31.75,32.3,29.47,29.75,32.39,-8.1507,20260320,29.94,31.15,27.8,28.8,29.75,-3.1933,fixed_t2_close,True,,20260316,28.88,28.908879999999996,daily_open_plus_slippage_no_l2,True,,20260317,34.12,34.085879999999996,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.17745992284723594,0.14196793827778875,True,0.14196793827778875,conservative_daily_replay,reject_b_turnover_rate_gte_20,B额外过滤换手率>=20%。
20260416,1,PLAN_BUY_T1_OPEN,603220.SH,中贝通信,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0061961344334108,20_40,3_8,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,0_3,2713583.249,20.437,1.97,6.0,1.0,130409,135309,该候选只用于模拟盘计划，不代表实盘可买入。,20260417,32.56,20260420,30.88,-0.0552170515970517,False,20260416,20260417,32.56,33.23,31.61,32.24,31.93,0.9709,20260420,32.01,32.17,30.58,30.88,32.24,-4.2184,20260421,30.4,30.43,28.88,29.48,30.88,-4.5337,20260422,29.53,32.43,29.1,31.12,29.48,5.5631,20260423,30.92,34.23,30.92,34.23,31.12,9.9936,fixed_t2_close,True,,20260417,32.56,32.59256,daily_open_plus_slippage_no_l2,True,,20260420,30.88,30.84912,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.055111962582871696,-0.04408957006629736,False,-0.04408957006629736,conservative_daily_replay,reject_b_turnover_rate_gte_20,B额外过滤换手率>=20%。
20251201,1,PLAN_BUY_T1_OPEN,000078.SZ,海王生物,sz_main,3.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.0039746205620082,40_80,15_30,lt_5,neutral,mixed,warming,1100_1330,15_25,1_2_2,gte_10,1898650.376,20.3422,2.74,5.0,4.0,131709,134118,该候选只用于模拟盘计划，不代表实盘可买入。,20251202,3.8,20251203,4.52,0.1858536842105262,True,20251201,20251202,3.8,4.11,3.8,4.11,3.74,9.893,20251203,4.2,4.52,4.18,4.52,4.11,9.9757,20251204,4.97,4.97,4.54,4.81,4.52,6.4159,20251205,4.82,5.29,4.82,5.29,4.81,9.9792,20251208,5.64,5.7,4.9,5.14,5.29,-2.8355,fixed_t2_close,True,,20251202,3.8,3.8037999999999994,daily_open_plus_slippage_no_l2,True,,20251203,4.52,4.515479999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.1854771134129029,0.14838169073032234,True,0.14838169073032234,conservative_daily_replay,reject_b_turnover_bucket_15_25,B额外过滤换手率分桶15_25。
20260106,1,PLAN_BUY_T1_OPEN,002865.SZ,钧达股份,sz_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0083150219605408,40_80,gte_30,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,lt_neg3,1963900.055,15.8685,0.89,0.0,1.0,132618,132618,该候选只用于模拟盘计划，不代表实盘可买入。,20260107,57.0,20260108,68.53,0.1986607017543859,True,20260106,20260107,57.0,63.77,56.3,62.3,57.97,7.4694,20260108,61.58,68.53,60.67,68.53,62.3,10.0,20260109,69.99,75.38,67.8,70.66,68.53,3.1081,20260112,71.79,75.77,70.67,72.81,70.66,3.0427,20260113,68.5,80.09,68.45,80.09,72.81,9.9986,fixed_t2_close,True,,20260107,57.0,57.056999999999995,daily_open_plus_slippage_no_l2,True,,20260108,68.53,68.46147,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.1982585425101217,0.15860683400809739,True,0.15860683400809739,conservative_daily_replay,reject_b_turnover_bucket_15_25,B额外过滤换手率分桶15_25。
20260112,1,PLAN_BUY_T1_OPEN,603015.SH,弘讯科技,sh_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0028415734035694,40_80,gte_30,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,gte_10,1448453.77,20.2739,3.91,4.0,4.0,132315,133006,该候选只用于模拟盘计划，不代表实盘可买入。,20260113,18.34,20260114,15.79,-0.142660348964013,False,20260112,20260113,18.34,18.5,16.94,16.94,18.82,-9.9894,20260114,15.6,16.58,15.25,15.79,16.94,-6.7887,20260115,15.28,15.76,14.95,15.54,15.79,-1.5833,20260116,15.54,16.0,15.26,15.77,15.54,1.4801,20260119,15.6,16.27,15.48,16.2,15.77,2.7267,fixed_t2_close,True,,20260113,18.34,18.35834,daily_open_plus_slippage_no_l2,True,,20260114,15.79,15.774209999999998,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.14238054806698214,-0.11390443845358572,False,-0.11390443845358572,conservative_daily_replay,reject_b_turnover_bucket_15_25,B额外过滤换手率分桶15_25。
20260306,1,PLAN_BUY_T1_OPEN,000509.SZ,华塑控股,sz_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.002512848440225,20_40,3_8,lt_5,warming_2day,warming,warming,1100_1330,15_25,3_5,7_10,631275.859,15.514,7.39,8.0,2.0,131054,144703,该候选只用于模拟盘计划，不代表实盘可买入。,20260309,3.84,20260310,3.96,0.02763,True,20260306,20260309,3.84,4.11,3.83,3.87,3.99,-3.0075,20260310,3.88,4.0,3.86,3.96,3.87,2.3256,20260311,4.02,4.15,3.94,3.97,3.96,0.2525,20260312,4.0,4.01,3.87,3.9,3.97,-1.7632,20260313,3.93,4.2,3.9,3.94,3.9,1.0256,fixed_t2_close,True,,20260309,3.84,3.8438399999999993,daily_open_plus_slippage_no_l2,True,,20260310,3.96,3.95604,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.02756956043956067,0.022055648351648537,True,0.022055648351648537,conservative_daily_replay,reject_b_turnover_bucket_15_25,B额外过滤换手率分桶15_25。
20260311,1,PLAN_BUY_T1_OPEN,603778.SH,国晟科技,sh_main,3.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,lt_0_1pct,0.0009082903844194,20_40,8_15,lt_5,neutral,mixed,warming,1100_1330,15_25,1_2_2,3_7,2885264.359,22.4102,1.36,16.0,1.0,110210,143140,该候选只用于模拟盘计划，不代表实盘可买入。,20260312,20.82,20260313,20.49,-0.019470144092219,False,20260311,20260312,20.82,22.15,20.6,22.0,20.82,5.6676,20260313,21.6,22.68,20.16,20.49,22.0,-6.8636,20260316,20.9,22.54,20.01,22.54,20.49,10.0049,20260317,23.2,24.79,23.0,24.79,22.54,9.9823,20260318,24.69,25.21,22.48,22.71,24.79,-8.3905,fixed_t2_close,True,,20260312,20.82,20.840819999999997,daily_open_plus_slippage_no_l2,True,,20260313,20.49,20.46951,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.019436477470656067,-0.015549181976524854,False,-0.015549181976524854,conservative_daily_replay,reject_b_turnover_bucket_15_25,B额外过滤换手率分桶15_25。
20260312,1,PLAN_BUY_T1_OPEN,603092.SH,德力佳,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.007843967230549,20_40,3_8,lt_5,retreat_2day,retreat,warming,1100_1330,15_25,3_5,neg3_0,502504.403,20.878,4.61,4.0,1.0,130955,144149,该候选只用于模拟盘计划，不代表实盘可买入。,20260313,73.81,20260316,74.68,0.0081670207288985,True,20260312,20260313,73.81,79.79,73.0,75.26,73.82,1.9507,20260316,75.88,76.85,73.49,74.68,75.26,-0.7707,20260317,73.7,79.01,73.59,77.24,74.68,3.428,20260318,75.92,77.02,72.4,74.88,77.24,-3.0554,20260319,73.98,75.2,71.68,72.35,74.88,-3.3787,fixed_t2_close,True,,20260313,73.81,73.88381,daily_open_plus_slippage_no_l2,True,,20260316,74.68,74.60532,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.008145468239929742,0.0065163745919437945,True,0.0065163745919437945,conservative_daily_replay,reject_b_turnover_bucket_15_25,B额外过滤换手率分桶15_25。
20260324,1,PLAN_BUY_T1_OPEN,601016.SH,节能风电,sh_main,2.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0055906216968118,40_80,3_8,lt_5,neutral,main_rise,warming,1100_1330,15_25,1_2_2,0_3,5477009.073,19.4927,1.33,4.0,1.0,112553,135211,该候选只用于模拟盘计划，不代表实盘可买入。,20260325,4.98,20260326,5.31,0.0626450602409637,True,20260324,20260325,4.98,5.4,4.91,5.4,4.91,9.9796,20260326,5.4,5.73,5.01,5.31,5.4,-1.6667,20260327,5.11,5.18,4.86,4.93,5.31,-7.1563,20260330,4.88,5.04,4.46,4.6,4.93,-6.6937,20260331,4.54,4.61,4.27,4.28,4.6,-6.9565,fixed_t2_close,True,,20260325,4.98,4.98498,daily_open_plus_slippage_no_l2,True,,20260326,5.31,5.30469,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.06251466052020267,0.05001172841616214,True,0.05001172841616214,conservative_daily_replay,reject_b_turnover_bucket_15_25,B额外过滤换手率分桶15_25。
20260416,1,PLAN_BUY_T1_OPEN,603220.SH,中贝通信,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0061961344334108,20_40,3_8,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,0_3,2713583.249,20.437,1.97,6.0,1.0,130409,135309,该候选只用于模拟盘计划，不代表实盘可买入。,20260417,32.56,20260420,30.88,-0.0552170515970517,False,20260416,20260417,32.56,33.23,31.61,32.24,31.93,0.9709,20260420,32.01,32.17,30.58,30.88,32.24,-4.2184,20260421,30.4,30.43,28.88,29.48,30.88,-4.5337,20260422,29.53,32.43,29.1,31.12,29.48,5.5631,20260423,30.92,34.23,30.92,34.23,31.12,9.9936,fixed_t2_close,True,,20260417,32.56,32.59256,daily_open_plus_slippage_no_l2,True,,20260420,30.88,30.84912,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.055111962582871696,-0.04408957006629736,False,-0.04408957006629736,conservative_daily_replay,reject_b_turnover_bucket_15_25,B额外过滤换手率分桶15_25。
20251208,1,PLAN_BUY_T1_OPEN,000571.SZ,新大洲A,sz_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0073743926800943,20_40,15_30,lt_5,warming_2day,warming,warming,1100_1330,10_15,1_2_2,0_3,706294.73,12.9008,1.32,5.0,1.0,130215,131148,该候选只用于模拟盘计划，不代表实盘可买入。,20251209,6.31,20251210,6.58,0.0391692234548337,True,20251208,20251209,6.31,6.45,6.31,6.31,7.01,-9.9857,20251210,6.05,6.82,6.02,6.58,6.31,4.2789,20251211,6.36,6.58,5.96,6.35,6.58,-3.4954,20251212,6.33,6.91,6.25,6.56,6.35,3.3071,20251215,6.41,6.54,6.17,6.19,6.56,-5.6402,fixed_t2_close,True,,20251209,6.31,6.316309999999999,daily_open_plus_slippage_no_l2,True,,20251210,6.58,6.5734200000000005,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.03908572850287624,0.03126858280230099,True,0.03126858280230099,conservative_daily_replay,reject_b_amount_lt_800k,B额外过滤成交额字段amount<80万口径单位。
20260302,1,PLAN_BUY_T1_OPEN,603257.SH,中国瑞林,sh_main,2.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0093843368547407,40_80,15_30,5_15,warming_2day,warming,warming,1100_1330,gte_25,1_2_2,gte_10,763463.894,43.5145,4.57,9.0,2.0,131836,135918,该候选只用于模拟盘计划，不代表实盘可买入。,20260303,72.63,20260304,70.38,-0.0345989343246592,False,20260302,20260303,72.63,73.68,68.72,69.96,73.07,-4.2562,20260304,69.02,73.21,68.95,70.38,69.96,0.6003,20260305,70.4,71.83,67.8,68.84,70.38,-2.1881,20260306,68.0,70.86,66.63,69.86,68.84,1.4817,20260309,69.25,69.99,65.18,66.63,69.86,-4.6235,fixed_t2_close,True,,20260303,72.63,72.70262999999998,daily_open_plus_slippage_no_l2,True,,20260304,70.38,70.30962,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.03453504034998449,-0.027628032279987592,False,-0.027628032279987592,conservative_daily_replay,reject_b_amount_lt_800k,B额外过滤成交额字段amount<80万口径单位。
20260306,1,PLAN_BUY_T1_OPEN,000509.SZ,华塑控股,sz_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.002512848440225,20_40,3_8,lt_5,warming_2day,warming,warming,1100_1330,15_25,3_5,7_10,631275.859,15.514,7.39,8.0,2.0,131054,144703,该候选只用于模拟盘计划，不代表实盘可买入。,20260309,3.84,20260310,3.96,0.02763,True,20260306,20260309,3.84,4.11,3.83,3.87,3.99,-3.0075,20260310,3.88,4.0,3.86,3.96,3.87,2.3256,20260311,4.02,4.15,3.94,3.97,3.96,0.2525,20260312,4.0,4.01,3.87,3.9,3.97,-1.7632,20260313,3.93,4.2,3.9,3.94,3.9,1.0256,fixed_t2_close,True,,20260309,3.84,3.8438399999999993,daily_open_plus_slippage_no_l2,True,,20260310,3.96,3.95604,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.02756956043956067,0.022055648351648537,True,0.022055648351648537,conservative_daily_replay,reject_b_amount_lt_800k,B额外过滤成交额字段amount<80万口径单位。
20260312,1,PLAN_BUY_T1_OPEN,603092.SH,德力佳,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.007843967230549,20_40,3_8,lt_5,retreat_2day,retreat,warming,1100_1330,15_25,3_5,neg3_0,502504.403,20.878,4.61,4.0,1.0,130955,144149,该候选只用于模拟盘计划，不代表实盘可买入。,20260313,73.81,20260316,74.68,0.0081670207288985,True,20260312,20260313,73.81,79.79,73.0,75.26,73.82,1.9507,20260316,75.88,76.85,73.49,74.68,75.26,-0.7707,20260317,73.7,79.01,73.59,77.24,74.68,3.428,20260318,75.92,77.02,72.4,74.88,77.24,-3.0554,20260319,73.98,75.2,71.68,72.35,74.88,-3.3787,fixed_t2_close,True,,20260313,73.81,73.88381,daily_open_plus_slippage_no_l2,True,,20260316,74.68,74.60532,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.008145468239929742,0.0065163745919437945,True,0.0065163745919437945,conservative_daily_replay,reject_b_amount_lt_800k,B额外过滤成交额字段amount<80万口径单位。
20260325,1,PLAN_BUY_T1_OPEN,603829.SH,洛凯股份,sh_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0090945129757642,40_80,15_30,lt_5,warming_2day,warming,warming,1100_1330,3_6,1_2_2,3_7,230920.633,4.4887,1.4,0.0,1.0,131926,131926,该候选只用于模拟盘计划，不代表实盘可买入。,20260326,29.03,20260327,29.2,0.0022360110230794,True,20260325,20260326,29.03,29.65,28.24,28.25,28.49,-0.8424,20260327,28.52,30.3,27.96,29.2,28.25,3.3628,20260330,28.71,29.57,27.98,29.21,29.2,0.0342,20260331,29.55,29.86,28.97,29.51,29.21,1.027,20260401,29.6,29.69,28.3,28.96,29.51,-1.8638,fixed_t2_close,True,,20260326,29.03,29.059029999999996,daily_open_plus_slippage_no_l2,True,,20260327,29.2,29.1708,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0022263087033533406,0.0017810469626826726,True,0.0017810469626826726,conservative_daily_replay,reject_b_amount_lt_800k,B额外过滤成交额字段amount<80万口径单位。
20251208,1,PLAN_BUY_T1_OPEN,000571.SZ,新大洲A,sz_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0073743926800943,20_40,15_30,lt_5,warming_2day,warming,warming,1100_1330,10_15,1_2_2,0_3,706294.73,12.9008,1.32,5.0,1.0,130215,131148,该候选只用于模拟盘计划，不代表实盘可买入。,20251209,6.31,20251210,6.58,0.0391692234548337,True,20251208,20251209,6.31,6.45,6.31,6.31,7.01,-9.9857,20251210,6.05,6.82,6.02,6.58,6.31,4.2789,20251211,6.36,6.58,5.96,6.35,6.58,-3.4954,20251212,6.33,6.91,6.25,6.56,6.35,3.3071,20251215,6.41,6.54,6.17,6.19,6.56,-5.6402,fixed_t2_close,True,,20251209,6.31,6.316309999999999,daily_open_plus_slippage_no_l2,True,,20251210,6.58,6.5734200000000005,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.03908572850287624,0.03126858280230099,True,0.03126858280230099,conservative_daily_replay,reject_b_retreat_warming_2day,B额外过滤retreat_state_bucket=warming_2day。
20260106,1,PLAN_BUY_T1_OPEN,002865.SZ,钧达股份,sz_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0083150219605408,40_80,gte_30,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,lt_neg3,1963900.055,15.8685,0.89,0.0,1.0,132618,132618,该候选只用于模拟盘计划，不代表实盘可买入。,20260107,57.0,20260108,68.53,0.1986607017543859,True,20260106,20260107,57.0,63.77,56.3,62.3,57.97,7.4694,20260108,61.58,68.53,60.67,68.53,62.3,10.0,20260109,69.99,75.38,67.8,70.66,68.53,3.1081,20260112,71.79,75.77,70.67,72.81,70.66,3.0427,20260113,68.5,80.09,68.45,80.09,72.81,9.9986,fixed_t2_close,True,,20260107,57.0,57.056999999999995,daily_open_plus_slippage_no_l2,True,,20260108,68.53,68.46147,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.1982585425101217,0.15860683400809739,True,0.15860683400809739,conservative_daily_replay,reject_b_retreat_warming_2day,B额外过滤retreat_state_bucket=warming_2day。
20260112,1,PLAN_BUY_T1_OPEN,603015.SH,弘讯科技,sh_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0028415734035694,40_80,gte_30,lt_5,warming_2day,warming,warming,1100_1330,15_25,1_2_2,gte_10,1448453.77,20.2739,3.91,4.0,4.0,132315,133006,该候选只用于模拟盘计划，不代表实盘可买入。,20260113,18.34,20260114,15.79,-0.142660348964013,False,20260112,20260113,18.34,18.5,16.94,16.94,18.82,-9.9894,20260114,15.6,16.58,15.25,15.79,16.94,-6.7887,20260115,15.28,15.76,14.95,15.54,15.79,-1.5833,20260116,15.54,16.0,15.26,15.77,15.54,1.4801,20260119,15.6,16.27,15.48,16.2,15.77,2.7267,fixed_t2_close,True,,20260113,18.34,18.35834,daily_open_plus_slippage_no_l2,True,,20260114,15.79,15.774209999999998,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.14238054806698214,-0.11390443845358572,False,-0.11390443845358572,conservative_daily_replay,reject_b_retreat_warming_2day,B额外过滤retreat_state_bucket=warming_2day。
