scenario,signal_date,strategy_leg,operation_status,ts_code,name,market_segment,risk_flags,account_return,equity_before,equity_after,return_source,active_position,buy_executed,sell_executed,buy_reject_reason,sell_reject_reason,buy_trade_date,exit_trade_date,buy_price,exit_price,path_conflict,limit_down_blocked_days,live_order_enabled,initial_equity,peak_equity,drawdown,residual_filter_scenario,residual_filter_description
A_plus_B_strict,20260420,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,576987.8528807056,576987.8528807056,,301319.SZ 唯特偶,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260421,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260422,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260423,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260424,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260427,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260428,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260429,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260430,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260506,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260507,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260508,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260511,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260512,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260513,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260514,NONE,NO_CANDIDATE,,,,,0.0,576987.8528807056,576987.8528807056,,,False,False,,,,,,,False,0,False,500000.0,586427.1526031529,-0.016096286948082517,reject_b_market_segment_sh_main,B额外过滤沪市主板。
A_plus_B_strict,20260206,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260209,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260210,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260211,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260212,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260213,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260224,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260225,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260226,A,HISTORICAL_SIM_FILLED,300499.SZ,高澜股份,chi_next,无,0.0193948880593092,500000.0,509697.44402965455,a_audit_dynamic_account_return,,False,False,,,,,,,False,0,False,500000.0,509697.44402965455,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260227,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,509697.44402965455,509697.44402965455,,300499.SZ 高澜股份,False,False,,,,,,,False,0,False,500000.0,509697.44402965455,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260302,B,HISTORICAL_SIM_FILLED,603257.SH,中国瑞林,sh_main,无,-0.027628032279987592,509697.44402965455,495615.5065929761,b_conservative_daily_replay,,True,True,,,20260303,20260304,72.70262999999998,70.30962,False,0,False,500000.0,509697.44402965455,-0.027628032279987558,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260303,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,495615.5065929761,495615.5065929761,,603257.SH 中国瑞林,False,False,,,,,,,False,0,False,500000.0,509697.44402965455,-0.027628032279987558,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260304,NONE,NO_CANDIDATE,,,,,0.0,495615.5065929761,495615.5065929761,,,False,False,,,,,,,False,0,False,500000.0,509697.44402965455,-0.027628032279987558,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260305,NONE,NO_CANDIDATE,,,,,0.0,495615.5065929761,495615.5065929761,,,False,False,,,,,,,False,0,False,500000.0,509697.44402965455,-0.027628032279987558,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260306,B,HISTORICAL_SIM_FILLED,000509.SZ,华塑控股,sz_main,无,0.022055648351648537,495615.5065929761,506546.62792401493,b_conservative_daily_replay,,True,True,,,20260309,20260310,3.8438399999999993,3.95604,False,0,False,500000.0,509697.44402965455,-0.006181738092954414,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260309,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,506546.62792401493,506546.62792401493,,000509.SZ 华塑控股,False,False,,,,,,,False,0,False,500000.0,509697.44402965455,-0.006181738092954414,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260310,NONE,NO_CANDIDATE,,,,,0.0,506546.62792401493,506546.62792401493,,,False,False,,,,,,,False,0,False,500000.0,509697.44402965455,-0.006181738092954414,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260311,B,HISTORICAL_SIM_FILLED,603778.SH,国晟科技,sh_main,无,-0.015549181976524854,506546.62792401493,498670.2422268294,b_conservative_daily_replay,,True,True,,,20260312,20260313,20.840819999999997,20.46951,False,0,False,500000.0,509697.44402965455,-0.021634799098940727,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260312,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,498670.2422268294,498670.2422268294,,603778.SH 国晟科技,False,False,,,,,,,False,0,False,500000.0,509697.44402965455,-0.021634799098940727,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260313,B,HISTORICAL_SIM_FILLED,603248.SH,锡华科技,sh_main,无,0.14196793827778875,498670.2422268294,569465.4283962579,b_conservative_daily_replay,,True,True,,,20260316,20260317,28.908879999999996,34.085879999999996,False,0,False,500000.0,569465.4283962579,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260316,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,569465.4283962579,569465.4283962579,,603248.SH 锡华科技,False,False,,,,,,,False,0,False,500000.0,569465.4283962579,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260317,NONE,NO_CANDIDATE,,,,,0.0,569465.4283962579,569465.4283962579,,,False,False,,,,,,,False,0,False,500000.0,569465.4283962579,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260318,NONE,NO_CANDIDATE,,,,,0.0,569465.4283962579,569465.4283962579,,,False,False,,,,,,,False,0,False,500000.0,569465.4283962579,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260319,NONE,NO_CANDIDATE,,,,,0.0,569465.4283962579,569465.4283962579,,,False,False,,,,,,,False,0,False,500000.0,569465.4283962579,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260320,NONE,NO_CANDIDATE,,,,,0.0,569465.4283962579,569465.4283962579,,,False,False,,,,,,,False,0,False,500000.0,569465.4283962579,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260323,NONE,NO_CANDIDATE,,,,,0.0,569465.4283962579,569465.4283962579,,,False,False,,,,,,,False,0,False,500000.0,569465.4283962579,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260324,B,HISTORICAL_SIM_FILLED,601016.SH,节能风电,sh_main,无,0.05001172841616214,569465.4283962579,597945.378743605,b_conservative_daily_replay,,True,True,,,20260325,20260326,4.98498,5.30469,False,0,False,500000.0,597945.378743605,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260325,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,597945.378743605,597945.378743605,,601016.SH 节能风电,False,False,,,,,,,False,0,False,500000.0,597945.378743605,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260326,NONE,NO_CANDIDATE,,,,,0.0,597945.378743605,597945.378743605,,,False,False,,,,,,,False,0,False,500000.0,597945.378743605,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260327,A,HISTORICAL_SIM_FILLED,300204.SZ,舒泰神,chi_next,无,0.0397618491523106,597945.378743605,621720.7926945294,a_audit_dynamic_account_return,,False,False,,,,,,,False,0,False,500000.0,621720.7926945294,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260330,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,621720.7926945294,621720.7926945294,,300204.SZ 舒泰神,False,False,,,,,,,False,0,False,500000.0,621720.7926945294,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260331,NONE,NO_CANDIDATE,,,,,0.0,621720.7926945294,621720.7926945294,,,False,False,,,,,,,False,0,False,500000.0,621720.7926945294,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260401,NONE,NO_CANDIDATE,,,,,0.0,621720.7926945294,621720.7926945294,,,False,False,,,,,,,False,0,False,500000.0,621720.7926945294,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260402,NONE,NO_CANDIDATE,,,,,0.0,621720.7926945294,621720.7926945294,,,False,False,,,,,,,False,0,False,500000.0,621720.7926945294,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260403,NONE,NO_CANDIDATE,,,,,0.0,621720.7926945294,621720.7926945294,,,False,False,,,,,,,False,0,False,500000.0,621720.7926945294,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260407,NONE,NO_CANDIDATE,,,,,0.0,621720.7926945294,621720.7926945294,,,False,False,,,,,,,False,0,False,500000.0,621720.7926945294,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260408,B,HISTORICAL_SIM_FILLED,603083.SH,剑桥科技,sh_main,无,0.02050690266715481,621720.7926945294,634470.3604764624,b_conservative_daily_replay,,True,True,,,20260409,20260410,113.04293,116.12375999999999,False,0,False,500000.0,634470.3604764624,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260409,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,634470.3604764624,634470.3604764624,,603083.SH 剑桥科技,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260410,NONE,NO_CANDIDATE,,,,,0.0,634470.3604764624,634470.3604764624,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,0.0,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260413,B,HISTORICAL_SIM_FILLED,000968.SZ,蓝焰控股,sz_main,无,-0.049626241187383915,634470.3604764624,602983.9813412111,b_conservative_daily_replay,,True,True,,,20260414,20260415,10.090079999999999,9.48051,False,0,False,500000.0,634470.3604764624,-0.04962624118738379,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260414,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,602983.9813412111,602983.9813412111,,000968.SZ 蓝焰控股,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.04962624118738379,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260415,NONE,NO_CANDIDATE,,,,,0.0,602983.9813412111,602983.9813412111,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.04962624118738379,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260416,B,HISTORICAL_SIM_FILLED,603220.SH,中贝通信,sh_main,无,-0.04408957006629736,602983.9813412111,576398.6768470128,b_conservative_daily_replay,,True,True,,,20260417,20260420,32.59256,30.84912,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260417,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,576398.6768470128,576398.6768470128,,603220.SH 中贝通信,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260420,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260421,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260422,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260423,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260424,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260427,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260428,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260429,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260430,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260506,NONE,NO_CANDIDATE,,,,,0.0,576398.6768470128,576398.6768470128,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.0915278116157231,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260507,B,HISTORICAL_SIM_FILLED,603256.SH,宏和科技,sh_main,无,0.02464048591717308,576398.6768470128,590601.4203265388,b_conservative_daily_replay,,True,True,,,20260508,20260511,145.12497999999997,149.83002,False,0,False,500000.0,634470.3604764624,-0.06914261545169686,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260508,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,590601.4203265388,590601.4203265388,,603256.SH 宏和科技,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.06914261545169686,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260511,NONE,NO_CANDIDATE,,,,,0.0,590601.4203265388,590601.4203265388,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.06914261545169686,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260512,NONE,NO_CANDIDATE,,,,,0.0,590601.4203265388,590601.4203265388,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.06914261545169686,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260513,NONE,NO_CANDIDATE,,,,,0.0,590601.4203265388,590601.4203265388,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.06914261545169686,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260514,NONE,NO_CANDIDATE,,,,,0.0,590601.4203265388,590601.4203265388,,,False,False,,,,,,,False,0,False,500000.0,634470.3604764624,-0.06914261545169686,reject_b_market_chain_gte_30,B额外过滤全市场连板数量gte_30。
A_plus_B_strict,20260206,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_open_times_gte_4,B额外过滤炸板次数>=4。
A_plus_B_strict,20260209,NONE,NO_CANDIDATE,,,,,0.0,500000.0,500000.0,,,False,False,,,,,,,False,0,False,500000.0,500000.0,0.0,reject_b_open_times_gte_4,B额外过滤炸板次数>=4。
